Pickup_Latitude,Pickup_Longitude,Dropoff_Lattitude,Dropoff_Longitude,Counts
40.769,-73.985,40.764,-73.972,103
40.769,-73.988,40.756,-73.975,103
40.769,-73.988,40.763,-73.974,103
40.769,-73.989,40.785,-73.977,103
40.77,-73.863,40.744,-73.985,103
40.77,-73.863,40.754,-73.978,103
40.77,-73.863,40.759,-73.996,103
40.77,-73.863,40.76,-73.978,103
40.77,-73.863,40.805,-73.939,103
40.77,-73.864,40.731,-73.992,103
40.77,-73.864,40.748,-73.985,103
40.77,-73.951,40.774,-73.957,103
40.77,-73.954,40.765,-73.961,103
40.77,-73.955,40.781,-73.946,103
40.77,-73.958,40.749,-73.992,103
40.77,-73.958,40.764,-73.967,103
40.77,-73.96,40.781,-73.954,103
40.77,-73.961,40.755,-73.98,103
40.77,-73.961,40.782,-73.972,103
40.77,-73.963,40.752,-73.975,103
40.77,-73.982,40.765,-73.974,103
40.77,-73.989,40.75,-73.995,103
40.771,-73.956,40.752,-73.975,103
40.771,-73.957,40.741,-73.979,103
40.771,-73.96,40.79,-73.966,103
40.771,-73.961,40.762,-73.968,103
40.771,-73.962,40.749,-73.992,103
40.771,-73.962,40.755,-73.973,103
40.771,-73.962,40.779,-73.954,103
40.771,-73.964,40.765,-73.964,103
40.771,-73.98,40.774,-73.964,103
40.771,-73.98,40.781,-73.973,103
40.771,-73.982,40.759,-73.983,103
40.771,-73.982,40.774,-73.982,103
40.771,-73.982,40.789,-73.967,103
40.771,-73.984,40.762,-73.99,103
40.772,-73.947,40.779,-73.953,103
40.772,-73.95,40.762,-73.96,103
40.772,-73.95,40.772,-73.961,103
40.772,-73.95,40.773,-73.958,103
40.772,-73.952,40.752,-73.975,103
40.772,-73.953,40.784,-73.95,103
40.772,-73.956,40.756,-73.967,103
40.772,-73.956,40.763,-73.974,103
40.772,-73.959,40.78,-73.948,103
40.772,-73.961,40.756,-73.976,103
40.772,-73.961,40.758,-73.978,103
40.772,-73.963,40.778,-73.961,103
40.772,-73.963,40.779,-73.961,103
40.772,-73.965,40.77,-73.958,103
40.772,-73.967,40.761,-73.976,103
40.772,-73.967,40.762,-73.974,103
40.772,-73.967,40.765,-73.98,103
40.772,-73.979,40.763,-73.97,103
40.772,-73.982,40.767,-73.967,103
40.772,-73.982,40.768,-73.962,103
40.772,-73.982,40.773,-73.958,103
40.772,-73.983,40.756,-73.972,103
40.772,-73.99,40.773,-73.982,103
40.772,-73.99,40.785,-73.981,103
40.773,-73.946,40.781,-73.949,103
40.773,-73.952,40.788,-73.953,103
40.773,-73.955,40.775,-73.963,103
40.773,-73.955,40.78,-73.947,103
40.773,-73.958,40.785,-73.956,103
40.773,-73.963,40.764,-73.973,103
40.773,-73.965,40.786,-73.955,103
40.773,-73.982,40.756,-73.962,103
40.773,-73.982,40.765,-73.969,103
40.773,-73.982,40.774,-73.989,103
40.773,-73.982,40.775,-73.954,103
40.773,-73.982,40.776,-73.962,103
40.773,-73.982,40.78,-73.953,103
40.773,-73.982,40.781,-73.957,103
40.773,-73.982,40.787,-73.954,103
40.774,-73.871,40.692,-73.985,103
40.774,-73.871,40.749,-73.974,103
40.774,-73.871,40.778,-73.952,103
40.774,-73.873,40.74,-73.986,103
40.774,-73.873,40.756,-73.968,103
40.774,-73.873,40.763,-73.974,103
40.774,-73.873,40.774,-73.949,103
40.774,-73.874,40.744,-73.985,103
40.774,-73.874,40.752,-73.975,103
40.774,-73.874,40.758,-73.973,103
40.774,-73.874,40.759,-73.987,103
40.774,-73.875,40.751,-73.984,103
40.774,-73.962,40.761,-73.975,103
40.774,-73.964,40.769,-73.982,103
40.774,-73.964,40.772,-73.982,103
40.774,-73.964,40.782,-73.954,103
40.774,-73.981,40.76,-73.991,103
40.774,-73.981,40.762,-73.979,103
40.774,-73.981,40.764,-73.976,103
40.774,-73.981,40.765,-73.975,103
40.774,-73.989,40.765,-73.977,103
40.775,-73.946,40.779,-73.955,103
40.775,-73.948,40.78,-73.955,103
40.775,-73.954,40.764,-73.956,103
40.775,-73.954,40.77,-73.961,103
40.775,-73.957,40.781,-73.957,103
40.775,-73.958,40.771,-73.948,103
40.775,-73.959,40.756,-73.973,103
40.775,-73.959,40.767,-73.953,103
40.775,-73.961,40.756,-73.974,103
40.775,-73.963,40.762,-73.971,103
40.775,-73.963,40.781,-73.981,103
40.775,-73.963,40.788,-73.975,103
40.775,-73.963,40.791,-73.969,103
40.775,-73.982,40.762,-73.974,103
40.775,-73.982,40.764,-73.988,103
40.775,-73.982,40.768,-73.962,103
40.775,-73.982,40.791,-73.972,103
40.775,-73.982,40.791,-73.977,103
40.776,-73.947,40.754,-73.969,103
40.776,-73.948,40.774,-73.96,103
40.776,-73.956,40.758,-73.971,103
40.776,-73.956,40.773,-73.947,103
40.776,-73.958,40.769,-73.965,103
40.776,-73.96,40.763,-73.974,103
40.776,-73.96,40.764,-73.973,103
40.776,-73.962,40.783,-73.971,103
40.776,-73.965,40.765,-73.973,103
40.776,-73.982,40.765,-73.988,103
40.776,-73.982,40.788,-73.976,103
40.777,-73.946,40.789,-73.953,103
40.777,-73.949,40.788,-73.954,103
40.777,-73.955,40.785,-73.956,103
40.777,-73.962,40.783,-73.953,103
40.777,-73.979,40.785,-73.979,103
40.777,-73.982,40.765,-73.981,103
40.777,-73.982,40.783,-73.979,103
40.778,-73.946,40.768,-73.956,103
40.778,-73.949,40.772,-73.956,103
40.778,-73.952,40.773,-73.95,103
40.778,-73.954,40.788,-73.953,103
40.778,-73.955,40.771,-73.957,103
40.778,-73.955,40.78,-73.945,103
40.778,-73.959,40.765,-73.97,103
40.778,-73.961,40.782,-73.956,103
40.778,-73.978,40.769,-73.985,103
40.778,-73.979,40.769,-73.985,103
40.778,-73.982,40.761,-73.983,103
40.778,-73.982,40.767,-73.987,103
40.778,-73.982,40.808,-73.964,103
40.779,-73.953,40.805,-73.939,103
40.779,-73.954,40.763,-73.974,103
40.779,-73.954,40.781,-73.961,103
40.779,-73.955,40.777,-73.95,103
40.779,-73.955,40.788,-73.943,103
40.779,-73.956,40.773,-73.95,103
40.779,-73.956,40.775,-73.965,103
40.779,-73.958,40.759,-73.971,103
40.779,-73.958,40.76,-73.971,103
40.779,-73.96,40.784,-73.955,103
40.779,-73.962,40.762,-73.965,103
40.779,-73.974,40.76,-73.984,103
40.779,-73.988,40.779,-73.983,103
40.779,-73.988,40.782,-73.981,103
40.78,-73.953,40.787,-73.943,103
40.78,-73.953,40.794,-73.934,103
40.78,-73.955,40.786,-73.972,103
40.78,-73.955,40.787,-73.953,103
40.78,-73.956,40.774,-73.962,103
40.78,-73.956,40.79,-73.953,103
40.78,-73.962,40.764,-73.974,103
40.78,-73.981,40.793,-73.971,103
40.78,-73.982,40.771,-73.983,103
40.781,-73.946,40.779,-73.956,103
40.781,-73.949,40.769,-73.958,103
40.781,-73.95,40.773,-73.956,103
40.781,-73.957,40.759,-73.973,103
40.781,-73.959,40.787,-73.978,103
40.781,-73.973,40.753,-73.975,103
40.781,-73.976,40.786,-73.969,103
40.781,-73.98,40.777,-73.977,103
40.781,-73.98,40.796,-73.972,103
40.781,-73.98,40.797,-73.97,103
40.781,-73.982,40.777,-73.987,103
40.781,-73.982,40.791,-73.977,103
40.782,-73.956,40.755,-73.976,103
40.782,-73.956,40.77,-73.964,103
40.782,-73.958,40.772,-73.963,103
40.782,-73.972,40.773,-73.96,103
40.782,-73.972,40.78,-73.957,103
40.783,-73.956,40.76,-73.972,103
40.783,-73.974,40.78,-73.962,103
40.783,-73.975,40.767,-73.982,103
40.783,-73.981,40.79,-73.977,103
40.784,-73.95,40.774,-73.871,103
40.784,-73.952,40.774,-73.959,103
40.784,-73.954,40.756,-73.975,103
40.784,-73.956,40.76,-73.972,103
40.784,-73.97,40.769,-73.982,103
40.784,-73.98,40.771,-73.98,103
40.784,-73.98,40.794,-73.974,103
40.785,-73.954,40.774,-73.959,103
40.785,-73.979,40.782,-73.981,103
40.785,-73.979,40.79,-73.977,103
40.785,-73.979,40.791,-73.966,103
40.785,-73.981,40.775,-73.982,103
40.786,-73.951,40.752,-73.975,103
40.786,-73.972,40.775,-73.982,103
40.786,-73.976,40.795,-73.964,103
40.786,-73.976,40.796,-73.972,103
40.786,-73.98,40.777,-73.982,103
40.786,-73.98,40.779,-73.985,103
40.786,-73.98,40.787,-73.973,103
40.787,-73.977,40.775,-73.982,103
40.787,-73.978,40.806,-73.965,103
40.788,-73.976,40.779,-73.955,103
40.788,-73.977,40.782,-73.956,103
40.789,-73.97,40.778,-73.981,103
40.789,-73.976,40.774,-73.871,103
40.789,-73.976,40.781,-73.976,103
40.789,-73.976,40.784,-73.971,103
40.789,-73.976,40.795,-73.971,103
40.79,-73.966,40.775,-73.961,103
40.791,-73.953,40.78,-73.956,103
40.791,-73.975,40.79,-73.979,103
40.792,-73.953,40.779,-73.954,103
40.792,-73.974,40.787,-73.977,103
40.792,-73.974,40.795,-73.966,103
40.793,-73.973,40.81,-73.962,103
40.793,-73.975,40.781,-73.984,103
40.793,-73.975,40.784,-73.978,103
40.794,-73.967,40.769,-73.982,103
40.794,-73.967,40.805,-73.939,103
40.797,-73.97,40.786,-73.976,103
40.798,-73.937,40.802,-73.949,103
40.798,-73.971,40.791,-73.976,103
40.8,-73.947,40.792,-73.953,103
40.8,-73.97,40.789,-73.978,103
40.802,-73.968,40.784,-73.978,103
40.804,-73.938,40.791,-73.947,103
40.804,-73.967,40.781,-73.976,103
40.804,-73.967,40.782,-73.956,103
40.807,-73.965,40.783,-73.979,103
40.808,-73.964,40.789,-73.976,103
40.645,-73.777,40.744,-73.986,102
40.645,-73.777,40.758,-73.985,102
40.645,-73.782,40.717,-73.995,102
40.645,-73.782,40.753,-73.97,102
40.647,-73.79,40.782,-73.98,102
40.649,-73.784,40.667,-73.799,102
40.649,-73.784,40.759,-73.984,102
40.706,-74.008,40.75,-73.995,102
40.707,-74.004,40.702,-74.013,102
40.708,-74.004,40.752,-73.976,102
40.708,-74.015,40.75,-73.995,102
40.708,-74.017,40.715,-74.011,102
40.71,-74.014,40.774,-73.871,102
40.711,-74.009,40.72,-74.01,102
40.711,-74.016,40.715,-74.002,102
40.711,-74.016,40.716,-74.006,102
40.712,-73.963,40.718,-73.958,102
40.712,-74.01,40.72,-73.999,102
40.712,-74.014,40.76,-73.985,102
40.714,-74.009,40.729,-74.003,102
40.714,-74.009,40.732,-74.001,102
40.714,-74.015,40.756,-73.991,102
40.715,-74.002,40.724,-73.997,102
40.715,-74.002,40.751,-73.978,102
40.715,-74.008,40.741,-73.994,102
40.715,-74.015,40.721,-74.01,102
40.715,-74.016,40.716,-74.009,102
40.715,-74.016,40.717,-74.008,102
40.715,-74.016,40.752,-73.978,102
40.716,-74.009,40.73,-74.007,102
40.717,-74.008,40.708,-74.012,102
40.717,-74.014,40.729,-74.011,102
40.718,-74,40.749,-73.991,102
40.718,-74.007,40.715,-74.014,102
40.719,-73.988,40.722,-73.975,102
40.719,-73.989,40.732,-73.984,102
40.719,-73.99,40.737,-73.979,102
40.719,-74.005,40.731,-74.001,102
40.719,-74.005,40.741,-74.005,102
40.72,-74.005,40.731,-74.001,102
40.72,-74.005,40.731,-74.007,102
40.72,-74.005,40.734,-74,102
40.72,-74.01,40.724,-74,102
40.72,-74.01,40.751,-73.994,102
40.721,-73.997,40.723,-73.988,102
40.721,-73.997,40.75,-73.995,102
40.721,-73.998,40.749,-73.991,102
40.721,-74.004,40.75,-73.991,102
40.721,-74.008,40.755,-73.984,102
40.721,-74.01,40.714,-74.01,102
40.721,-74.01,40.73,-74.007,102
40.722,-73.986,40.734,-73.999,102
40.722,-73.997,40.73,-73.984,102
40.722,-73.997,40.738,-74.008,102
40.722,-74.004,40.743,-74.008,102
40.722,-74.004,40.75,-73.994,102
40.722,-74.008,40.716,-74.011,102
40.723,-74.005,40.749,-73.991,102
40.724,-73.985,40.729,-73.987,102
40.724,-73.996,40.74,-74.005,102
40.724,-73.998,40.727,-74.005,102
40.724,-73.998,40.734,-73.99,102
40.724,-73.998,40.748,-73.989,102
40.725,-73.984,40.73,-73.993,102
40.725,-73.992,40.733,-74.006,102
40.725,-73.995,40.723,-73.986,102
40.725,-73.995,40.731,-73.983,102
40.725,-73.995,40.736,-73.989,102
40.725,-73.995,40.74,-73.987,102
40.725,-73.995,40.745,-73.983,102
40.725,-73.999,40.733,-74.007,102
40.725,-74.002,40.74,-73.995,102
40.726,-73.984,40.739,-73.983,102
40.726,-73.989,40.749,-73.992,102
40.726,-73.992,40.729,-73.99,102
40.726,-73.992,40.739,-74.003,102
40.726,-73.995,40.73,-73.987,102
40.726,-73.995,40.736,-73.989,102
40.726,-73.996,40.74,-74.006,102
40.726,-73.997,40.749,-73.991,102
40.726,-74.004,40.734,-74,102
40.726,-74.008,40.753,-73.979,102
40.727,-73.986,40.741,-73.986,102
40.727,-73.986,40.748,-73.973,102
40.727,-73.986,40.751,-73.974,102
40.727,-73.991,40.74,-73.982,102
40.727,-73.992,40.73,-74.004,102
40.727,-73.992,40.745,-73.976,102
40.727,-73.992,40.756,-73.991,102
40.727,-73.994,40.74,-73.987,102
40.727,-74,40.734,-73.981,102
40.727,-74.003,40.733,-74.006,102
40.727,-74.003,40.737,-73.991,102
40.728,-73.985,40.742,-73.981,102
40.728,-73.993,40.723,-73.983,102
40.728,-73.993,40.746,-73.982,102
40.728,-73.994,40.739,-73.983,102
40.728,-74,40.723,-73.988,102
40.728,-74.002,40.724,-73.993,102
40.728,-74.003,40.722,-73.995,102
40.728,-74.003,40.738,-74.008,102
40.729,-73.976,40.752,-73.977,102
40.729,-73.984,40.751,-73.974,102
40.729,-73.987,40.705,-74.007,102
40.729,-73.987,40.725,-73.997,102
40.729,-74,40.722,-73.987,102
40.729,-74,40.734,-73.99,102
40.729,-74,40.745,-73.979,102
40.729,-74.002,40.737,-73.997,102
40.729,-74.003,40.739,-73.996,102
40.729,-74.005,40.714,-74.01,102
40.73,-73.987,40.749,-73.991,102
40.73,-74.002,40.734,-73.99,102
40.73,-74.002,40.74,-73.992,102
40.731,-73.982,40.739,-74.001,102
40.731,-73.982,40.75,-73.991,102
40.731,-73.983,40.738,-73.981,102
40.731,-73.983,40.741,-73.982,102
40.731,-73.983,40.769,-73.955,102
40.731,-73.986,40.75,-73.991,102
40.731,-73.989,40.723,-73.986,102
40.731,-73.989,40.725,-73.995,102
40.731,-73.989,40.73,-74,102
40.731,-74.001,40.721,-73.988,102
40.731,-74.001,40.738,-73.996,102
40.731,-74.001,40.756,-73.998,102
40.732,-73.988,40.742,-73.982,102
40.732,-73.988,40.761,-73.967,102
40.732,-73.99,40.737,-73.997,102
40.732,-73.994,40.75,-73.995,102
40.732,-74.001,40.726,-73.984,102
40.732,-74.008,40.76,-73.972,102
40.733,-73.975,40.741,-73.989,102
40.733,-73.987,40.741,-73.989,102
40.733,-73.987,40.746,-73.972,102
40.733,-73.99,40.743,-73.985,102
40.733,-73.991,40.715,-74.014,102
40.733,-73.994,40.744,-73.992,102
40.733,-73.996,40.721,-74.001,102
40.733,-73.996,40.723,-73.999,102
40.733,-74.003,40.723,-74.006,102
40.733,-74.003,40.729,-74,102
40.733,-74.006,40.722,-74.01,102
40.733,-74.006,40.738,-74.008,102
40.733,-74.006,40.751,-73.997,102
40.734,-73.978,40.749,-73.991,102
40.734,-73.987,40.756,-73.971,102
40.734,-73.989,40.73,-73.979,102
40.734,-73.99,40.737,-73.997,102
40.734,-73.99,40.741,-73.994,102
40.734,-73.99,40.744,-73.979,102
40.734,-73.99,40.755,-73.976,102
40.734,-73.991,40.725,-73.999,102
40.734,-73.999,40.72,-73.988,102
40.734,-73.999,40.728,-73.995,102
40.734,-73.999,40.729,-73.994,102
40.734,-73.999,40.736,-74.008,102
40.734,-73.999,40.739,-74.008,102
40.734,-73.999,40.745,-74.002,102
40.734,-74.003,40.742,-74.005,102
40.734,-74.006,40.744,-74.003,102
40.735,-73.98,40.702,-74.011,102
40.735,-73.983,40.731,-73.992,102
40.735,-73.986,40.724,-73.993,102
40.735,-73.986,40.741,-74.005,102
40.735,-73.986,40.753,-73.973,102
40.735,-73.99,40.74,-74.005,102
40.735,-73.99,40.744,-73.979,102
40.735,-73.991,40.725,-73.975,102
40.735,-73.991,40.741,-73.979,102
40.735,-73.999,40.739,-73.993,102
40.735,-73.999,40.765,-73.977,102
40.736,-73.989,40.758,-73.973,102
40.736,-73.991,40.749,-73.992,102
40.736,-73.993,40.74,-74.006,102
40.736,-73.998,40.732,-73.988,102
40.737,-73.979,40.748,-73.989,102
40.737,-73.979,40.754,-73.966,102
40.737,-73.979,40.756,-73.991,102
40.737,-73.985,40.73,-73.99,102
40.737,-73.987,40.749,-73.991,102
40.737,-73.989,40.724,-73.985,102
40.737,-73.989,40.73,-74,102
40.737,-73.989,40.739,-73.983,102
40.737,-73.989,40.745,-73.986,102
40.737,-73.989,40.756,-73.971,102
40.737,-73.99,40.762,-73.979,102
40.737,-73.993,40.728,-73.994,102
40.737,-73.993,40.747,-73.99,102
40.737,-73.997,40.737,-73.987,102
40.737,-73.997,40.745,-74.002,102
40.737,-73.997,40.757,-73.998,102
40.737,-74.005,40.742,-74.001,102
40.737,-74.005,40.753,-73.979,102
40.738,-73.981,40.745,-73.979,102
40.738,-73.981,40.749,-73.976,102
40.738,-73.988,40.706,-74.007,102
40.738,-73.988,40.72,-73.988,102
40.738,-73.988,40.73,-73.99,102
40.738,-73.988,40.731,-73.989,102
40.738,-73.988,40.743,-73.983,102
40.738,-73.988,40.758,-73.972,102
40.738,-73.992,40.733,-73.994,102
40.738,-73.996,40.752,-73.979,102
40.738,-73.997,40.74,-74.006,102
40.738,-74,40.727,-74.005,102
40.738,-74,40.732,-74.009,102
40.738,-74,40.738,-74.009,102
40.738,-74.004,40.746,-73.998,102
40.738,-74.008,40.741,-73.994,102
40.739,-73.98,40.73,-73.99,102
40.739,-73.983,40.733,-73.988,102
40.739,-73.983,40.741,-74.005,102
40.739,-73.983,40.744,-73.977,102
40.739,-73.983,40.768,-73.962,102
40.739,-73.987,40.74,-74.006,102
40.739,-73.987,40.752,-73.977,102
40.739,-73.987,40.758,-73.975,102
40.739,-74,40.742,-74.007,102
40.739,-74.003,40.752,-73.994,102
40.739,-74.006,40.753,-73.979,102
40.739,-74.008,40.726,-74.01,102
40.739,-74.008,40.733,-74.009,102
40.739,-74.008,40.744,-73.992,102
40.74,-73.982,40.751,-73.99,102
40.74,-73.983,40.748,-73.976,102
40.74,-73.983,40.751,-73.975,102
40.74,-73.983,40.752,-73.976,102
40.74,-73.983,40.755,-73.976,102
40.74,-73.988,40.751,-73.978,102
40.74,-73.99,40.745,-74.002,102
40.74,-73.991,40.731,-74,102
40.74,-73.991,40.733,-74.003,102
40.74,-73.995,40.728,-74,102
40.74,-73.995,40.731,-73.992,102
40.74,-73.995,40.736,-73.986,102
40.74,-73.995,40.736,-74.006,102
40.74,-73.995,40.749,-73.978,102
40.74,-73.999,40.72,-74.01,102
40.74,-73.999,40.725,-73.997,102
40.74,-73.999,40.753,-73.979,102
40.74,-74.002,40.734,-74.003,102
40.74,-74.002,40.751,-73.987,102
40.74,-74.005,40.729,-74.005,102
40.74,-74.005,40.731,-74.003,102
40.74,-74.006,40.736,-73.993,102
40.74,-74.006,40.754,-73.985,102
40.74,-74.006,40.756,-73.992,102
40.74,-74.006,40.765,-73.976,102
40.74,-74.006,40.767,-73.983,102
40.741,-73.979,40.731,-73.992,102
40.741,-73.979,40.732,-73.984,102
40.741,-73.979,40.735,-73.991,102
40.741,-73.99,40.756,-73.991,102
40.741,-73.994,40.75,-73.979,102
40.741,-73.998,40.716,-74.009,102
40.741,-73.998,40.748,-73.989,102
40.741,-74.005,40.733,-74.008,102
40.741,-74.006,40.769,-73.985,102
40.741,-74.008,40.742,-73.997,102
40.742,-73.981,40.75,-73.993,102
40.742,-73.985,40.748,-73.98,102
40.742,-73.985,40.763,-73.972,102
40.742,-73.985,40.77,-73.865,102
40.742,-73.987,40.755,-73.984,102
40.742,-73.989,40.734,-73.995,102
40.742,-73.989,40.735,-73.991,102
40.742,-73.99,40.752,-73.979,102
40.742,-73.993,40.745,-73.981,102
40.742,-73.994,40.76,-73.981,102
40.742,-73.997,40.732,-74.003,102
40.742,-73.997,40.736,-74.005,102
40.742,-74.001,40.745,-73.999,102
40.742,-74.001,40.757,-73.998,102
40.742,-74.004,40.726,-74.002,102
40.742,-74.004,40.733,-73.991,102
40.742,-74.004,40.734,-73.988,102
40.742,-74.004,40.739,-74.001,102
40.742,-74.004,40.754,-73.978,102
40.742,-74.004,40.76,-73.992,102
40.742,-74.004,40.76,-73.995,102
40.742,-74.005,40.716,-74.015,102
40.742,-74.005,40.726,-73.992,102
40.742,-74.005,40.726,-74.008,102
40.742,-74.005,40.726,-74.009,102
40.742,-74.005,40.728,-73.988,102
40.742,-74.005,40.728,-74.005,102
40.742,-74.005,40.747,-73.992,102
40.742,-74.006,40.75,-74.003,102
40.743,-73.977,40.73,-73.984,102
40.743,-73.977,40.733,-73.976,102
40.743,-73.98,40.751,-73.977,102
40.743,-73.98,40.757,-73.974,102
40.743,-73.982,40.738,-73.988,102
40.743,-73.982,40.757,-73.99,102
40.743,-73.984,40.748,-73.989,102
40.743,-73.984,40.762,-73.971,102
40.743,-73.985,40.76,-73.972,102
40.743,-73.986,40.758,-73.975,102
40.743,-73.988,40.752,-73.979,102
40.743,-73.992,40.741,-74.005,102
40.743,-73.992,40.752,-73.986,102
40.743,-73.993,40.763,-73.993,102
40.743,-73.993,40.764,-73.973,102
40.743,-73.996,40.728,-74.005,102
40.743,-73.996,40.741,-74.007,102
40.743,-73.997,40.733,-74.006,102
40.743,-74,40.75,-73.988,102
40.743,-74.007,40.757,-73.998,102
40.743,-74.008,40.753,-74.004,102
40.744,-73.973,40.752,-73.97,102
40.744,-73.973,40.755,-73.983,102
40.744,-73.976,40.734,-73.984,102
40.744,-73.981,40.732,-73.988,102
40.744,-73.981,40.735,-73.986,102
40.744,-73.981,40.739,-73.987,102
40.744,-73.984,40.74,-73.991,102
40.744,-73.984,40.758,-73.975,102
40.744,-73.984,40.76,-73.983,102
40.744,-73.986,40.748,-73.989,102
40.744,-73.986,40.758,-73.973,102
40.744,-73.988,40.733,-73.994,102
40.744,-73.992,40.722,-74.01,102
40.744,-73.992,40.757,-73.976,102
40.744,-73.992,40.758,-73.985,102
40.744,-73.992,40.759,-73.974,102
40.744,-73.995,40.756,-73.991,102
40.744,-73.996,40.747,-74.009,102
40.744,-73.996,40.749,-73.992,102
40.744,-73.999,40.766,-73.983,102
40.744,-74.007,40.729,-74.001,102
40.744,-74.007,40.745,-73.989,102
40.744,-74.007,40.755,-73.995,102
40.744,-74.007,40.765,-73.988,102
40.745,-73.976,40.75,-73.989,102
40.745,-73.976,40.752,-73.976,102
40.745,-73.979,40.75,-73.979,102
40.745,-73.979,40.754,-73.97,102
40.745,-73.979,40.76,-73.967,102
40.745,-73.983,40.735,-73.991,102
40.745,-73.985,40.752,-73.977,102
40.745,-73.986,40.753,-73.979,102
40.745,-73.987,40.737,-73.99,102
40.745,-73.991,40.74,-74.002,102
40.745,-73.991,40.743,-73.98,102
40.745,-73.995,40.737,-74.008,102
40.745,-73.995,40.739,-74.001,102
40.745,-73.999,40.741,-73.988,102
40.745,-73.999,40.743,-73.993,102
40.745,-74.006,40.751,-73.979,102
40.745,-74.006,40.757,-73.994,102
40.746,-73.972,40.754,-73.973,102
40.746,-73.975,40.734,-73.983,102
40.746,-73.978,40.749,-73.986,102
40.746,-73.978,40.754,-73.985,102
40.746,-73.98,40.731,-73.989,102
40.746,-73.98,40.737,-73.993,102
40.746,-73.98,40.742,-74.004,102
40.746,-73.982,40.745,-73.976,102
40.746,-73.985,40.644,-73.783,102
40.746,-73.991,40.754,-73.992,102
40.746,-73.994,40.716,-74.009,102
40.746,-73.994,40.732,-73.988,102
40.746,-73.994,40.733,-74.007,102
40.746,-73.994,40.734,-73.993,102
40.746,-73.994,40.738,-73.99,102
40.746,-73.994,40.739,-74.006,102
40.746,-74.005,40.751,-73.994,102
40.746,-74.006,40.759,-73.996,102
40.747,-73.974,40.743,-73.977,102
40.747,-73.974,40.75,-73.992,102
40.747,-73.981,40.75,-73.994,102
40.747,-73.982,40.754,-73.992,102
40.747,-73.982,40.756,-74.002,102
40.747,-73.983,40.756,-73.977,102
40.747,-73.984,40.756,-73.968,102
40.747,-73.99,40.742,-73.985,102
40.747,-73.99,40.752,-74.005,102
40.747,-73.994,40.739,-73.99,102
40.747,-74.001,40.738,-74.008,102
40.747,-74.001,40.742,-73.996,102
40.748,-73.974,40.755,-73.991,102
40.748,-73.976,40.749,-73.992,102
40.748,-73.977,40.759,-73.968,102
40.748,-73.978,40.735,-73.991,102
40.748,-73.985,40.723,-73.999,102
40.748,-73.985,40.73,-73.987,102
40.748,-73.985,40.743,-73.983,102
40.748,-73.985,40.768,-73.985,102
40.748,-73.988,40.742,-73.981,102
40.748,-73.988,40.761,-73.987,102
40.748,-73.989,40.763,-73.983,102
40.748,-73.989,40.777,-73.989,102
40.748,-73.993,40.727,-73.992,102
40.748,-73.993,40.741,-73.995,102
40.748,-73.993,40.743,-73.992,102
40.748,-74.004,40.754,-73.997,102
40.748,-74.004,40.778,-73.989,102
40.749,-73.973,40.739,-73.977,102
40.749,-73.976,40.764,-73.959,102
40.749,-73.976,40.764,-73.971,102
40.749,-73.978,40.742,-73.99,102
40.749,-73.98,40.751,-73.978,102
40.749,-73.988,40.757,-73.986,102
40.749,-73.989,40.759,-73.984,102
40.749,-73.989,40.763,-73.986,102
40.749,-73.989,40.766,-73.976,102
40.749,-73.992,40.708,-74.012,102
40.749,-73.992,40.722,-74.01,102
40.749,-73.992,40.743,-73.995,102
40.749,-73.992,40.745,-73.986,102
40.749,-73.992,40.756,-73.976,102
40.749,-73.992,40.759,-73.987,102
40.749,-73.996,40.741,-74.005,102
40.75,-73.972,40.734,-73.978,102
40.75,-73.974,40.758,-74.001,102
40.75,-73.975,40.755,-73.969,102
40.75,-73.975,40.767,-73.963,102
40.75,-73.982,40.756,-73.991,102
40.75,-73.988,40.745,-73.972,102
40.75,-73.988,40.749,-73.977,102
40.75,-73.988,40.752,-73.98,102
40.75,-73.988,40.755,-73.999,102
40.75,-73.988,40.755,-74.003,102
40.75,-73.988,40.756,-73.98,102
40.75,-73.991,40.723,-73.995,102
40.75,-73.991,40.729,-73.982,102
40.75,-73.991,40.73,-73.989,102
40.75,-73.991,40.736,-73.992,102
40.75,-73.991,40.743,-74.008,102
40.75,-73.991,40.755,-73.964,102
40.75,-73.991,40.755,-73.97,102
40.75,-73.991,40.756,-73.964,102
40.75,-73.991,40.767,-73.962,102
40.75,-73.992,40.719,-73.997,102
40.75,-73.992,40.727,-73.983,102
40.75,-73.992,40.73,-73.981,102
40.75,-73.992,40.742,-74.001,102
40.75,-73.992,40.752,-73.971,102
40.75,-73.992,40.754,-73.966,102
40.75,-73.992,40.757,-73.993,102
40.75,-73.992,40.766,-73.98,102
40.75,-73.992,40.77,-73.954,102
40.75,-73.994,40.761,-73.98,102
40.75,-73.994,40.764,-73.996,102
40.75,-73.994,40.767,-73.979,102
40.75,-73.995,40.74,-74.008,102
40.75,-73.995,40.745,-74.002,102
40.75,-73.995,40.757,-73.985,102
40.75,-73.995,40.758,-73.963,102
40.75,-73.995,40.759,-73.973,102
40.75,-73.995,40.762,-73.996,102
40.75,-73.995,40.766,-73.982,102
40.75,-74.002,40.757,-73.99,102
40.75,-74.003,40.752,-73.979,102
40.751,-73.94,40.76,-73.965,102
40.751,-73.974,40.755,-73.969,102
40.751,-73.974,40.76,-73.981,102
40.751,-73.975,40.768,-73.962,102
40.751,-73.976,40.749,-73.991,102
